branch_id,category,total_revenue,transaction_count,avg_revenue_per_transaction,avg_price,avg_qty,latitude,longitude,district,peak_month,first_sale_date,last_sale_date,monthly_revenue,operational_days,daily_revenue,transactions_per_day,competitor_count,nearby_avg_revenue,district_avg_revenue,district_median_revenue,district_branch_count,district_avg_competition,district_encoded,category_encoded
581,Cakes and Desserts,175717432.5977,273,643653.5992589743,139660.49933846152,3.1538461538461537,-6.27960959,106.80720995,Cilandak,2,2024-02-01,2024-03-28,59431540.536377646,57,3082761.9753982457,4.7894736842105265,1,108626029.52444445,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,3
581,Chinese Food,28791339.1206,273,105462.78066153846,41560.83714615384,1.8974358974358974,-6.27960959,106.80720995,Cilandak,1,2024-01-01,2024-03-15,9737870.698122934,75,383884.521608,3.64,2,8617902.222222222,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,4
581,Coffee,2225526215.0541,6720,331179.4962878125,64534.0276284375,2.722916666666667,-6.27960959,106.80720995,Cilandak,1,2024-01-01,2024-03-31,752722422.069409,91,24456332.03356154,73.84615384615384,5,15786861.391466668,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,5
581,Comfort Food,14163439.0198,147,96349.9253047619,52609.34407142857,1.380952380952381,-6.27960959,106.80720995,Cilandak,1,2024-01-02,2024-03-25,4790389.819585689,84,168612.36928333333,1.75,4,12780991275.082567,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,6
581,Fried Food,118421122.2054,483,245178.30684347826,38868.147373913045,4.6521739130434785,-6.27960959,106.80720995,Cilandak,1,2024-01-01,2024-03-30,40052655.110359736,90,1315790.2467266668,5.366666666666666,3,1905236534.5792592,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,7
581,Japanese Food,45190600.6804,336,134495.83535833334,45709.67943541667,2.0416666666666665,-6.27960959,106.80720995,Cilandak,1,2024-01-01,2024-03-30,15284465.385681955,90,502117.78533777775,3.7333333333333334,2,40200166155.093475,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,9
581,Non-Food Items/ Event,3962753.4926,189,20966.949696296295,7780.800540740741,2.4074074074074074,-6.27960959,106.80720995,Cilandak,1,2024-01-07,2024-03-29,1340291.2923860445,83,47744.01798313253,2.2771084337349397,5,2833070153.075556,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,10
581,Set Meals and Combos,448103943.273,812,551852.146887931,123919.20382586206,2.75,-6.27960959,106.80720995,Cilandak,1,2024-01-01,2024-03-31,151558711.48033467,91,4924219.156846154,8.923076923076923,3,66076245167.84103,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,12
581,Steaks and BBQ,7579436.1916,133,56988.24204210526,36599.83401578947,1.3157894736842106,-6.27960959,106.80720995,Cilandak,1,2024-01-03,2024-03-22,2563533.7519144886,80,94742.952395,1.6625,4,12444992467.181591,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,14
581,Tea and Beverages,259548602.4117,4242,61185.431968811885,30604.549436633664,1.528052805280528,-6.27960959,106.80720995,Cilandak,1,2024-01-01,2024-03-31,87785105.08235721,91,2852182.4440846154,46.61538461538461,7,3870655248.990711,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,15
581,Thai Food,4724087.2273,126,37492.75577222223,37492.75577222223,1.0,-6.27960959,106.80720995,Cilandak,3,2024-01-04,2024-03-31,1597791.2799890223,88,53682.809401136365,1.4318181818181819,4,14514873835.48611,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,16
582,Alcoholic Beverages,70491182.918,436,161677.0250412844,58118.293646788996,1.8256880733944953,-6.30397,106.843384,Jagakarsa,2,2024-01-03,2024-03-31,23841684.533599112,89,792035.7631235955,4.898876404494382,2,19405696.034885246,693319661.3729926,35968133.16868996,47,1.127659574468085,1,0
582,Bakery and Pastries,24529362.1884,232,105730.00943275863,30649.227017241377,2.3793103448275863,-6.30397,106.843384,Jagakarsa,1,2024-01-02,2024-03-30,8296375.3890544,89,275610.81110561796,2.606741573033708,0,0.0,693319661.3729926,35968133.16868996,47,1.127659574468085,1,1
582,Cakes and Desserts,106344677.5684,144,738504.7053361111,146685.421225,3.3055555555555554,-6.30397,106.843384,Jagakarsa,2,2024-02-02,2024-03-30,35968133.16868996,58,1833528.9235931034,2.4827586206896552,0,0.0,693319661.3729926,35968133.16868996,47,1.127659574468085,1,3
582,Chinese Food,20147817.856,176,114476.2378181818,41765.01972727273,1.9090909090909092,-6.30397,106.843384,Jagakarsa,1,2024-01-02,2024-03-30,6814439.728184889,89,226379.97591011235,1.9775280898876404,1,1273136.088888889,693319661.3729926,35968133.16868996,47,1.127659574468085,1,4
582,Coffee,974061939.406,2720,358111.0071345588,57375.718616029415,2.3941176470588235,-6.30397,106.843384,Jagakarsa,2,2024-01-02,2024-03-31,329449393.7279849,90,10822910.437844444,30.22222222222222,1,55783447.71111111,693319661.3729926,35968133.16868996,47,1.127659574468085,1,5
582,Comfort Food,10951265.3936,128,85556.7608875,50606.57509375,1.34375,-6.30397,106.843384,Jagakarsa,1,2024-01-03,2024-03-28,3703961.317568711,86,127340.2952744186,1.4883720930232558,3,340111460.61705214,693319661.3729926,35968133.16868996,47,1.127659574468085,1,6
582,Fried Food,21031501.616,192,109539.07091666666,32541.053014583333,2.5208333333333335,-6.30397,106.843384,Jagakarsa,1,2024-01-02,2024-03-31,7113321.213233778,90,233683.3512888889,2.1333333333333333,1,1689927.3333333335,693319661.3729926,35968133.16868996,47,1.127659574468085,1,7
582,Japanese Food,20762530.025200002,156,133093.1411871795,45413.59267435897,2.076923076923077,-6.30397,106.843384,Jagakarsa,1,2024-01-02,2024-03-31,7022349.044078756,90,230694.7780577778,1.7333333333333334,2,159553658.12042722,693319661.3729926,35968133.16868996,47,1.127659574468085,1,9
582,Non-Food Items/ Event,1753762.522,48,36536.719208333336,9686.120783333334,3.1666666666666665,-6.30397,106.843384,Jagakarsa,2,2024-01-02,2024-03-27,593161.457440889,86,20392.58746511628,0.5581395348837209,1,362472523.09271646,693319661.3729926,35968133.16868996,47,1.127659574468085,1,10
582,Set Meals and Combos,103695991.418,244,424983.5713852459,105459.58842950819,2.459016393442623,-6.30397,106.843384,Jagakarsa,2,2024-01-15,2024-03-31,35072288.65293244,77,1346701.1872467531,3.168831168831169,1,683354318.8655366,693319661.3729926,35968133.16868996,47,1.127659574468085,1,12
582,Steaks and BBQ,25640482.9828,184,139350.45099347827,51308.08707608696,1.8695652173913044,-6.30397,106.843384,Jagakarsa,1,2024-01-08,2024-03-31,8672181.133293688,84,305243.84503333335,2.1904761904761907,3,6032716092.229385,693319661.3729926,35968133.16868996,47,1.127659574468085,1,14
582,Tea and Beverages,139006769.576,1884,73782.78639915075,35372.45595116773,1.6305732484076434,-6.30397,106.843384,Jagakarsa,1,2024-01-02,2024-03-31,47015178.50992712,90,1544519.6619555557,20.933333333333334,3,1643094764.504941,693319661.3729926,35968133.16868996,47,1.127659574468085,1,15
582,Thai Food,4728058.5552,60,78800.97592000001,49813.097153333336,1.3333333333333333,-6.30397,106.843384,Jagakarsa,2,2024-01-08,2024-03-30,1599134.4713365335,83,56964.5609060241,0.7228915662650602,2,10209998.77777778,693319661.3729926,35968133.16868996,47,1.127659574468085,1,16
595,Cakes and Desserts,748440.0,19,39391.57894736842,20425.263157894737,1.4736842105263157,-6.24523406,106.78180765,Kebayoran Lama,1,2024-01-03,2024-03-18,253139.04,76,9847.894736842105,0.25,7,544449369.9189165,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,3
595,Comfort Food,20312433.75,86,236191.09011627908,44376.67151162791,3.0348837209302326,-6.24523406,106.78180765,Kebayoran Lama,1,2024-01-01,2024-03-24,6870116.481666666,84,241814.6875,1.0238095238095237,7,222481693.72674975,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,6
595,Japanese Food,1465324995.0,787,1861912.3189326557,211381.0292249047,3.2058449809402796,-6.24523406,106.78180765,Kebayoran Lama,1,2024-01-01,2024-03-24,495605476.0866667,84,17444345.17857143,9.369047619047619,10,4657555817.7191305,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,9
595,Set Meals and Combos,4306995.0,3,1435665.0,517055.0,2.3333333333333335,-6.24523406,106.78180765,Kebayoran Lama,3,2024-03-16,2024-03-23,1456721.42,8,538374.375,0.375,9,3962065433.5303793,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,12
595,Snacks and Appetizers,9114885.0,134,68021.52985074627,26106.268656716416,1.7462686567164178,-6.24523406,106.78180765,Kebayoran Lama,1,2024-01-01,2024-03-24,3082856.66,84,108510.53571428571,1.5952380952380953,7,13148342.3712588,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,13
595,Tea and Beverages,50559960.0,202,250296.8316831683,47259.430693069306,2.702970297029703,-6.24523406,106.78180765,Kebayoran Lama,1,2024-01-01,2024-03-24,17100502.026666667,84,601904.2857142857,2.4047619047619047,15,3955602880.1425114,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,15
601,Alcoholic Beverages,1123704830.0,818,1373722.2860635696,352362.0904645477,2.234718826405868,-6.2262195,106.8261671,Setia Budi,3,2024-01-01,2024-03-31,380061944.72444445,91,12348404.725274725,8.989010989010989,17,271862730.0118626,1564378617.563536,50088681.777777776,287,14.264808362369338,7,0
601,Bakery and Pastries,50704450.0,296,171298.81756756757,98264.18918918919,1.5337837837837838,-6.2262195,106.8261671,Setia Budi,3,2024-01-01,2024-03-29,17149371.755555555,89,569712.9213483146,3.3258426966292136,4,269123447.6018428,1564378617.563536,50088681.777777776,287,14.264808362369338,7,1
601,Breakfast and Egg Dishes,9336500.0,44,212193.18181818182,96295.45454545454,1.7272727272727273,-6.2262195,106.8261671,Setia Budi,1,2024-01-01,2024-03-15,3157811.777777778,75,124486.66666666667,0.5866666666666667,14,69362348.7863042,1564378617.563536,50088681.777777776,287,14.264808362369338,7,2
601,Cakes and Desserts,102024025.0,472,216152.59533898305,116645.23305084746,1.4533898305084745,-6.2262195,106.8261671,Setia Budi,1,2024-01-01,2024-03-30,34506792.45555556,90,1133600.2777777778,5.2444444444444445,6,135328580.1704979,1564378617.563536,50088681.777777776,287,14.264808362369338,7,3
601,Coffee,494336195.0,892,554188.5594170403,115982.41031390135,2.896860986547085,-6.2262195,106.8261671,Setia Budi,1,2024-01-01,2024-03-31,167195486.3977778,91,5432265.879120879,9.802197802197803,12,6088828168.769801,1564378617.563536,50088681.777777776,287,14.264808362369338,7,5
601,Comfort Food,2513494700.0,1648,1525178.822815534,401471.4350728155,2.366504854368932,-6.2262195,106.8261671,Setia Budi,2,2024-01-01,2024-03-31,850119762.9777778,91,27620820.87912088,18.10989010989011,18,392864303.79360163,1564378617.563536,50088681.777777776,287,14.264808362369338,7,6
601,Japanese Food,4664600.0,68,68597.05882352941,48511.76470588235,1.2352941176470589,-6.2262195,106.8261671,Setia Budi,2,2024-01-02,2024-03-27,1577671.3777777778,86,54239.53488372093,0.7906976744186046,10,9906845595.958082,1564378617.563536,50088681.777777776,287,14.264808362369338,7,9
601,Non-Food Items/ Event,354992000.0,44,8068000.0,550306.8181818182,3.3636363636363638,-6.2262195,106.8261671,Setia Budi,3,2024-01-20,2024-03-30,120066183.11111112,71,4999887.3239436615,0.6197183098591549,22,610449604.2251405,1564378617.563536,50088681.777777776,287,14.264808362369338,7,10
601,Seafood,632403050.0,706,895755.0283286119,316686.1898016997,1.9915014164305949,-6.2262195,106.8261671,Setia Budi,1,2024-01-01,2024-03-31,213892764.91111112,91,6949484.065934066,7.758241758241758,14,43473012.06040375,1564378617.563536,50088681.777777776,287,14.264808362369338,7,11
601,Set Meals and Combos,272600.0,4,68150.0,68150.0,1.0,-6.2262195,106.8261671,Setia Budi,3,2024-03-20,2024-03-26,92199.37777777779,7,38942.857142857145,0.5714285714285714,13,3601452064.058042,1564378617.563536,50088681.777777776,287,14.264808362369338,7,12
601,Snacks and Appetizers,60289600.0,306,197024.83660130718,108663.39869281046,1.5555555555555556,-6.2262195,106.8261671,Setia Budi,2,2024-01-01,2024-03-30,20391282.48888889,90,669884.4444444445,3.4,12,12787477.892037638,1564378617.563536,50088681.777777776,287,14.264808362369338,7,13
601,Steaks and BBQ,2266642100.0,454,4992603.744493392,1017288.9867841409,2.841409691629956,-6.2262195,106.8261671,Setia Budi,3,2024-01-01,2024-03-31,766628728.0444444,91,24908154.945054945,4.989010989010989,17,823343154.1636916,1564378617.563536,50088681.777777776,287,14.264808362369338,7,14
601,Tea and Beverages,3805396335.0,4180,910381.8983253589,195972.83253588516,2.604306220095694,-6.2262195,106.8261671,Setia Budi,1,2024-01-01,2024-03-31,1287069604.8600001,91,41817542.14285714,45.934065934065934,25,4338243401.682406,1564378617.563536,50088681.777777776,287,14.264808362369338,7,15
601,Thai Food,7061750.0,10,706175.0,706175.0,1.0,-6.2262195,106.8261671,Setia Budi,3,2024-01-24,2024-03-28,2388440.777777778,65,108642.30769230769,0.15384615384615385,17,568676297.6765664,1564378617.563536,50088681.777777776,287,14.264808362369338,7,16
612,Bakery and Pastries,24000.0,1,24000.0,24000.0,1.0,-6.23446584,106.7868278,Kebayoran Lama,3,2024-03-15,2024-03-15,8117.333333333334,1,24000.0,1.0,3,11690354.380593127,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,1
612,Breakfast and Egg Dishes,50000.0,2,25000.0,25000.0,1.0,-6.23446584,106.7868278,Kebayoran Lama,1,2024-01-09,2024-01-11,16911.111111111113,3,16666.666666666668,0.6666666666666666,2,159393183.86463228,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,2
612,Comfort Food,43328000.0,102,424784.3137254902,87411.76470588235,3.480392156862745,-6.23446584,106.7868278,Kebayoran Lama,1,2024-01-08,2024-03-28,14654492.444444444,81,534913.5802469136,1.2592592592592593,5,738946594.0681632,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,6
612,Fried Food,1764000.0,27,65333.333333333336,30666.666666666668,1.7037037037037037,-6.23446584,106.7868278,Kebayoran Lama,1,2024-01-08,2024-03-28,596624.0,81,21777.777777777777,0.3333333333333333,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,7
612,Seafood,702000.0,11,63818.181818181816,39272.72727272727,1.4545454545454546,-6.23446584,106.7868278,Kebayoran Lama,2,2024-02-12,2024-03-26,237432.0,44,15954.545454545454,0.25,4,2682291.549196867,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,11
612,Tea and Beverages,61570000.0,159,387232.7044025157,76113.2075471698,3.389937106918239,-6.23446584,106.7868278,Kebayoran Lama,2,2024-01-08,2024-03-28,20824342.222222224,81,760123.4567901235,1.962962962962963,7,4895877338.112938,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,15
614,Breakfast and Egg Dishes,1048168.9071,126,8318.80085,8318.80085,1.0,-6.2244883,106.8102729,Kebayoran Baru,1,2024-01-04,2024-03-27,354514.0170236,84,12478.201275,1.5,7,318665542.59482825,6988304894.122244,173600655.97777778,487,9.043121149897331,2,2
614,Cakes and Desserts,2286796.3852999997,140,16334.259894999997,10634.829895,1.3,-6.2244883,106.8102729,Kebayoran Baru,3,2024-01-04,2024-03-26,773445.3552059111,83,27551.76367831325,1.6867469879518073,8,294569763.2171055,6988304894.122244,173600655.97777778,487,9.043121149897331,2,3
614,Coffee,87664902526.6462,5670,15461182.103464937,653742.717277284,10.85432098765432,-6.2244883,106.8102729,Kebayoran Baru,1,2024-01-01,2024-03-31,29650218143.45678,91,963350577.2158922,62.30769230769231,10,2205424355.097762,6988304894.122244,173600655.97777778,487,9.043121149897331,2,5
614,Japanese Food,26916104.5398,483,55726.92451304348,17962.451847826087,2.1594202898550723,-6.2244883,106.8102729,Kebayoran Baru,1,2024-01-01,2024-03-30,9103624.6910168,90,299067.82821999997,5.366666666666666,11,20442281861.42336,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
614,Non-Food Items/ Event,1497248777.6477,1442,1038313.9928208739,48487.288330097086,12.37378640776699,-6.2244883,106.8102729,Kebayoran Baru,1,2024-01-01,2024-03-31,506402808.795511,91,16453283.270853847,15.846153846153847,14,1464939671.3552551,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
614,Seafood,118988.1,14,8499.15,8499.15,1.0,-6.2244883,106.8102729,Kebayoran Baru,3,2024-03-16,2024-03-30,40244.4196,15,7932.54,0.9333333333333333,8,2770417604.462564,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
614,Set Meals and Combos,503888000.0,399,1262877.1929824562,268631.5789473684,3.0526315789473686,-6.2244883,106.8102729,Kebayoran Baru,2,2024-02-03,2024-02-19,170426119.1111111,17,29640470.588235293,23.470588235294116,10,26547848196.2833,6988304894.122244,173600655.97777778,487,9.043121149897331,2,12
614,Snacks and Appetizers,310685445.3094,854,363800.287247541,34325.128526229506,7.959016393442623,-6.2244883,106.8102729,Kebayoran Baru,3,2024-01-01,2024-03-31,105080721.72464597,91,3414125.7726307693,9.384615384615385,11,139035047.1742388,6988304894.122244,173600655.97777778,487,9.043121149897331,2,13
614,Tea and Beverages,91655593.04789999,1344,68196.1257796875,42331.75320677083,1.265625,-6.2244883,106.8102729,Kebayoran Baru,3,2024-01-01,2024-03-31,30999958.3597564,91,1007204.3192076922,14.76923076923077,14,20314081521.10357,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
659,Alcoholic Beverages,18620000.0,104,179038.46153846153,70884.61538461539,1.8653846153846154,-6.23631064,106.8468581,Tebet,1,2024-01-01,2024-03-31,6297697.777777778,91,204615.38461538462,1.1428571428571428,2,18231048.7,2891856590.3908925,48860803.11988889,250,8.348,8,0
659,Breakfast and Egg Dishes,304000.0,14,21714.285714285714,12571.42857142857,1.5714285714285714,-6.23631064,106.8468581,Tebet,1,2024-01-08,2024-03-28,102819.55555555556,81,3753.0864197530864,0.1728395061728395,5,23900894.35235555,2891856590.3908925,48860803.11988889,250,8.348,8,2
659,Chinese Food,26436000.0,188,140617.02127659574,56936.17021276596,1.7234042553191489,-6.23631064,106.8468581,Tebet,1,2024-01-01,2024-03-29,8941242.666666666,89,297033.7078651685,2.1123595505617976,3,29143861.41777778,2891856590.3908925,48860803.11988889,250,8.348,8,4
659,Comfort Food,20904000.0,116,180206.89655172414,78758.62068965517,1.706896551724138,-6.23631064,106.8468581,Tebet,1,2024-01-02,2024-03-28,7070197.333333334,87,240275.8620689655,1.3333333333333333,5,497237753.2392889,2891856590.3908925,48860803.11988889,250,8.348,8,6
659,Tea and Beverages,231621600.0,692,334713.29479768785,87336.4161849711,2.3092485549132946,-6.23631064,106.8468581,Tebet,1,2024-01-01,2024-03-31,78339572.26666667,91,2545292.3076923075,7.604395604395604,5,296265580.41056,2891856590.3908925,48860803.11988889,250,8.348,8,15
